año,mes,cod_depto,cod_muni,obj_tra,clase_suelo,modalidad,destino,tipo_vivi,VIS_NVIS,estrato,area,unidades,licencias,cobertura
2005,01,52,356,1,1,1,6,0,0,0,313,0,0,77
2005,01,52,356,1,1,2,1,1,2,2,76,1,1,77
2005,01,52,356,1,1,2,1,1,2,3,317,2,4,77
2005,01,52,356,1,1,2,1,2,2,3,854,7,4,77
2005,01,52,356,1,1,2,1,2,2,4,46,1,1,77
2005,01,52,356,1,1,2,5,0,0,0,178,0,1,77
2005,01,52,356,1,2,1,1,1,2,2,219,2,2,77
2005,01,52,356,1,2,1,1,2,2,2,391,4,2,77
2005,01,52,356,1,2,2,1,1,2,2,234,2,1,77
2005,01,52,356,1,2,2,1,1,2,3,48,0,2,77
2005,01,52,356,1,2,2,1,1,2,4,55,1,1,77
2005,01,52,356,1,2,2,1,2,2,1,39,1,1,77
2005,01,52,356,1,3,1,1,1,2,2,375,1,1,77
2005,01,54,001,1,1,1,1,1,1,1,13130,388,1,77
2005,01,54,001,1,1,1,1,1,2,3,193,2,1,77
2005,01,54,001,1,1,1,1,1,2,4,344,3,2,77
2005,01,54,001,1,1,1,1,1,2,5,111,1,1,77
2005,01,54,001,1,1,1,1,1,2,6,840,2,2,77
2005,01,54,001,1,1,1,5,0,0,0,166,0,1,77
2005,01,54,001,1,1,2,1,1,2,2,59,0,1,77
2005,01,54,001,1,1,2,1,1,2,3,439,1,7,77
2005,01,54,001,1,1,2,1,1,2,4,168,0,5,77
2005,01,54,001,1,1,2,1,1,2,5,59,0,3,77
2005,01,54,001,1,1,2,1,1,2,6,113,0,2,77
2005,01,54,001,1,1,2,1,2,2,3,213,1,1,77
2005,01,54,001,1,1,2,1,2,2,4,101,1,1,77
2005,01,54,001,1,1,2,1,2,2,5,52,2,1,77
2005,01,54,001,1,1,2,5,0,0,0,64,0,0,77
2005,01,54,001,1,1,2,7,0,0,0,881,0,1,77
2005,01,54,405,1,1,1,5,0,0,0,216,0,1,77
2005,01,54,498,1,1,1,1,1,2,2,101,1,1,77
2005,01,54,498,1,1,1,10,0,0,0,274,0,1,77
2005,01,54,874,1,1,1,1,1,2,2,112,1,1,77
2005,01,54,874,1,1,1,1,1,2,4,200,1,1,77
2005,01,54,874,1,1,1,1,1,2,5,251,1,1,77
2005,01,54,874,1,1,1,3,0,0,0,21,0,0,77
2005,01,54,874,1,1,1,4,0,0,0,214,0,1,77
2005,01,54,874,1,1,1,5,0,0,0,125,0,0,77
2005,01,63,001,1,1,1,1,1,1,2,141,2,2,77
2005,01,63,001,1,1,1,1,1,1,3,9691,93,1,77
2005,01,63,001,1,1,1,1,1,2,3,239,3,2,77
2005,01,63,001,1,1,1,1,2,2,5,394,3,1,77
2005,01,63,001,1,1,1,3,0,0,0,1410,0,2,77
2005,01,63,001,1,1,1,4,0,0,0,214,0,0,77
2005,01,63,001,1,1,1,5,0,0,0,650,0,0,77
2005,01,63,001,1,1,1,6,0,0,0,1500,0,1,77
2005,01,63,001,1,1,1,11,0,0,0,5931,0,2,77
2005,01,63,001,1,1,2,1,1,2,1,311,1,1,77
2005,01,63,001,1,1,2,1,1,2,3,249,3,4,77
2005,01,63,001,1,2,1,1,1,2,5,155,1,1,77
2005,01,63,001,1,2,1,3,0,0,0,129,0,1,77
2005,01,63,001,1,2,1,4,0,0,0,93,0,0,77
2005,01,63,001,1,2,1,5,0,0,0,100,0,0,77
2005,01,63,001,1,3,1,1,1,2,3,628,1,1,77
2005,01,63,001,1,3,1,1,1,2,4,193,1,1,77
2005,01,63,130,1,1,1,1,1,2,3,189,2,2,77
2005,01,63,130,1,1,1,5,0,0,0,51,0,0,77
2005,01,63,130,1,1,2,1,1,2,3,176,1,1,77
2005,01,63,130,1,1,2,1,1,2,5,60,1,1,77
2005,01,63,130,1,1,2,4,0,0,0,33,0,1,77
2005,01,63,130,1,3,1,1,1,2,2,40,1,1,77
2005,01,66,001,1,1,1,1,1,1,1,1368,14,14,77
2005,01,66,001,1,1,1,1,1,1,2,86,1,1,77
2005,01,66,001,1,1,1,1,1,2,2,249,3,2,77
2005,01,66,001,1,1,1,1,1,2,3,1981,9,7,77
2005,01,66,001,1,1,1,1,1,2,4,90,1,1,77
2005,01,66,001,1,1,1,1,1,2,5,17038,269,3,77
2005,01,66,001,1,1,1,1,2,2,5,4032,66,1,77
2005,01,66,001,1,1,1,2,0,0,0,212,0,1,77
2005,01,66,001,1,1,1,3,0,0,0,51,0,0,77
2005,01,66,001,1,1,1,4,0,0,0,12,0,0,77
2005,01,66,001,1,1,1,5,0,0,0,1117,0,3,77
2005,01,66,001,1,1,1,7,0,0,0,2628,0,1,77
2005,01,66,001,1,1,1,12,0,0,0,581,0,1,77
2005,01,66,001,1,1,2,1,1,2,1,80,0,2,77
2005,01,66,001,1,1,2,1,1,2,3,301,1,5,77
2005,01,66,001,1,1,2,1,1,2,4,22,1,1,77
2005,01,66,001,1,1,2,1,1,2,5,187,2,1,77
2005,01,66,001,1,1,2,7,0,0,0,203,0,1,77
2005,01,66,001,1,1,2,10,0,0,0,109,0,1,77
2005,01,66,001,1,2,1,1,1,2,6,915,4,3,77
2005,01,66,001,1,2,1,6,0,0,0,960,0,1,77
2005,01,66,001,1,2,1,11,0,0,0,127,0,1,77
2005,01,66,001,1,3,1,5,0,0,0,98,0,1,77
2005,01,66,170,1,1,1,1,1,1,2,196,3,3,77
2005,01,66,170,1,1,1,1,1,1,3,2148,22,1,77
2005,01,66,170,1,1,1,1,1,2,2,170,3,3,77
2005,01,66,170,1,1,1,1,1,2,3,516,5,4,77
2005,01,66,170,1,1,1,4,0,0,0,2562,0,2,77
2005,01,66,170,1,1,1,5,0,0,0,380,0,0,77
2005,01,66,170,1,1,2,1,1,2,2,194,1,4,77
2005,01,66,170,1,1,2,1,1,2,3,181,1,3,77
2005,01,66,170,1,1,2,2,0,0,0,33,0,1,77
2005,01,66,170,1,1,2,5,0,0,0,1565,0,1,77
2005,01,66,170,1,1,2,10,0,0,0,71,0,1,77
2005,01,66,682,2,1,2,1,1,2,3,110,2,1,77
2005,01,68,001,1,1,1,1,1,2,4,1901,12,6,77
2005,01,68,001,1,1,1,1,1,2,6,2375,13,1,77
2005,01,68,001,1,1,1,1,2,2,2,766,4,0,77
2005,01,68,001,1,1,1,1,2,2,3,6383,97,6,77
2005,01,68,001,1,1,1,1,2,2,4,3538,30,3,77
2005,01,68,001,1,1,1,1,2,2,5,368,4,1,77
2005,01,68,001,1,1,1,2,0,0,0,1088,0,2,77
2005,01,68,001,1,1,1,3,0,0,0,3906,0,2,77
2005,01,68,001,1,1,1,5,0,0,0,959,0,3,77
2005,01,68,001,1,1,1,6,0,0,0,1022,0,1,77
2005,01,68,001,1,1,1,8,0,0,0,441,0,1,77
2005,01,68,001,1,1,1,12,0,0,0,251,0,1,77
2005,01,68,001,1,1,2,1,1,2,3,168,2,3,77
2005,01,68,001,1,1,2,1,1,2,4,168,1,3,77
2005,01,68,001,1,1,2,1,1,2,5,128,0,1,77
2005,01,68,001,1,1,2,1,2,2,2,7,1,1,77
2005,01,68,001,1,1,2,1,2,2,3,34,0,1,77
2005,01,68,001,1,1,2,1,2,2,4,128,2,1,77
2005,01,68,001,1,1,2,3,0,0,0,12,0,1,77
2005,01,68,001,1,1,2,5,0,0,0,3598,0,1,77
2005,01,68,001,1,1,2,8,0,0,0,52,0,1,77
2005,01,68,001,2,1,2,1,1,2,4,18,1,1,77
2005,01,68,001,2,1,2,1,2,2,4,314,0,1,77
2005,01,68,081,1,1,1,1,1,1,2,111,1,1,77
2005,01,68,081,1,1,1,1,1,2,2,62,1,1,77
2005,01,68,081,1,1,1,5,0,0,0,35,0,1,77
2005,01,68,081,1,1,2,1,2,2,4,263,5,1,77
2005,01,68,081,1,1,2,5,0,0,0,147,0,1,77
2005,01,68,276,1,1,1,1,1,2,2,603,7,4,77
2005,01,68,276,1,1,1,1,1,2,3,105,1,1,77
2005,01,68,276,1,1,1,1,1,2,5,175,1,1,77
2005,01,68,276,1,1,2,1,1,2,3,59,0,1,77
2005,01,68,276,1,1,2,1,1,2,4,15,0,1,77
2005,01,68,276,1,2,1,1,1,2,5,327,1,1,77
2005,01,68,276,2,1,2,1,1,2,2,59,0,1,77
2005,01,68,307,1,1,1,1,1,1,2,2586,52,2,77
2005,01,68,307,1,1,1,1,1,2,2,112,1,1,77
2005,01,68,307,1,1,1,1,2,2,3,170,3,1,77
2005,01,68,547,1,2,1,1,1,2,6,230,1,1,77
2005,01,68,679,1,1,2,1,1,2,3,44,1,1,77
2005,01,70,001,1,1,1,1,1,2,3,194,1,1,77
2005,01,70,001,1,1,1,1,1,2,4,230,1,1,77
2005,01,70,001,1,1,1,3,0,0,0,134,0,0,77
2005,01,70,001,1,1,1,5,0,0,0,418,0,1,77
2005,01,70,001,1,1,1,6,0,0,0,304,0,1,77
2005,01,70,001,2,1,2,5,0,0,0,282,0,1,77
2005,01,73,001,1,1,1,1,1,1,2,39,1,1,77
2005,01,73,001,1,1,1,1,1,1,4,149,2,1,77
2005,01,73,001,1,1,1,1,1,2,2,1602,20,8,77
2005,01,73,001,1,1,1,1,1,2,3,786,6,6,77
2005,01,73,001,1,1,1,1,1,2,4,8480,62,2,77
2005,01,73,001,1,1,1,1,1,2,5,413,2,2,77
2005,01,73,001,1,1,1,1,2,2,1,218,3,1,77
2005,01,73,001,1,1,1,1,2,2,2,381,3,1,77
2005,01,73,001,1,1,1,5,0,0,0,1583,0,2,77
2005,01,73,001,1,1,1,8,0,0,0,1052,0,1,77
2005,01,73,001,1,1,1,10,0,0,0,250,0,1,77
2005,01,73,001,1,1,2,1,1,2,2,115,1,2,77
2005,01,73,001,1,1,2,1,1,2,3,608,4,5,77
2005,01,73,001,1,1,2,1,2,2,3,131,1,1,77
2005,01,73,001,1,1,2,1,2,2,4,395,2,1,77
2005,01,73,001,1,1,2,5,0,0,0,12,0,1,77
2005,01,73,001,1,1,2,9,0,0,0,264,0,1,77
2005,01,73,001,2,1,2,1,1,2,2,107,0,2,77
2005,01,73,001,2,1,2,1,1,2,3,233,0,1,77
2005,01,73,268,1,1,1,1,1,1,1,192,3,3,77
2005,01,73,411,1,1,1,1,1,2,3,189,1,0,77
2005,01,73,411,1,1,1,10,0,0,0,274,0,1,77
2005,01,76,001,1,1,1,1,1,1,1,27,1,1,77
2005,01,76,001,1,1,1,1,1,1,2,123,1,1,77
2005,01,76,001,1,1,1,1,1,2,2,305,2,2,77
2005,01,76,001,1,1,1,1,1,2,3,91,1,1,77
2005,01,76,001,1,1,1,1,1,2,4,792,6,5,77
2005,01,76,001,1,1,1,1,1,2,5,5904,51,2,77
2005,01,76,001,1,1,1,1,1,2,6,1134,3,3,77
2005,01,76,001,1,1,1,1,2,2,2,359,4,2,77
2005,01,76,001,1,1,1,1,2,2,3,450,4,2,77
2005,01,76,001,1,1,1,1,2,2,4,8852,68,3,77
2005,01,76,001,1,1,1,1,2,2,5,25247,134,4,77
2005,01,76,001,1,1,1,5,0,0,0,2092,0,3,77
2005,01,76,001,1,1,2,1,1,2,1,42,0,3,77
2005,01,76,001,1,1,2,1,1,2,2,231,2,5,77
2005,01,76,001,1,1,2,1,1,2,3,687,4,8,77
2005,01,76,001,1,1,2,1,1,2,4,535,2,5,77
2005,01,76,001,1,1,2,1,1,2,5,40,0,1,77
2005,01,76,001,1,1,2,1,1,2,6,181,0,1,77
2005,01,76,001,1,1,2,1,2,2,1,249,3,3,77
2005,01,76,001,1,1,2,1,2,2,2,953,13,10,77
2005,01,76,001,1,1,2,1,2,2,3,5628,61,33,77
2005,01,76,001,1,1,2,1,2,2,4,584,8,5,77
2005,01,76,001,1,1,2,1,2,2,5,114,1,1,77
2005,01,76,001,1,1,2,3,0,0,0,85,0,1,77
2005,01,76,001,1,1,2,4,0,0,0,276,0,1,77
2005,01,76,001,1,1,2,5,0,0,0,309,0,5,77
2005,01,76,001,1,1,2,6,0,0,0,75,0,1,77
2005,01,76,001,1,1,2,8,0,0,0,1027,0,2,77
2005,01,76,001,1,2,1,1,1,2,6,255,1,1,77
2005,01,76,109,1,1,1,1,1,2,2,155,2,2,77
2005,01,76,109,1,1,1,1,1,2,3,1331,7,5,77
2005,01,76,109,1,1,1,1,2,2,2,407,6,1,77
2005,01,76,109,1,1,1,2,0,0,0,80,0,1,77
2005,01,76,109,1,1,1,5,0,0,0,651,0,1,77
2005,01,76,111,1,1,1,1,1,1,1,397,6,5,77
2005,01,76,111,1,1,1,1,1,1,3,2267,34,2,77
2005,01,76,111,1,1,1,1,1,2,2,250,3,1,77
2005,01,76,111,1,1,1,1,1,2,3,340,3,2,77
2005,01,76,111,1,1,1,1,1,2,5,605,3,3,77
2005,01,76,111,1,1,1,1,2,2,3,517,6,1,77
2005,01,76,111,1,1,1,5,0,0,0,82,0,0,77
2005,01,76,111,1,1,2,1,1,2,1,73,1,1,77
2005,01,76,111,1,1,2,1,1,2,2,55,0,2,77
2005,01,76,111,1,1,2,1,1,2,3,11,0,1,77
2005,01,76,111,1,1,2,1,1,2,5,26,0,1,77
2005,01,76,147,1,1,1,1,1,1,2,2022,52,1,77
2005,01,76,147,1,1,1,1,1,1,3,98,2,1,77
2005,01,76,147,1,1,1,1,1,2,2,92,1,1,77
2005,01,76,147,1,1,1,1,1,2,3,391,4,3,77
2005,01,76,147,1,1,1,1,1,2,4,186,1,1,77
2005,01,76,147,1,1,1,1,1,2,6,156,1,1,77
2005,01,76,147,1,1,1,1,2,2,4,549,7,3,77
2005,01,76,147,1,1,1,5,0,0,0,34,0,0,77
2005,01,76,147,1,1,2,1,1,2,3,23,0,1,77
2005,01,76,147,1,1,2,1,2,2,3,239,3,2,77
2005,01,76,364,1,1,1,1,1,2,2,266,2,2,77
2005,01,76,364,1,1,1,1,1,2,3,181,2,2,77
2005,01,76,364,1,1,1,1,1,2,4,767,9,4,77
2005,01,76,364,1,1,1,1,1,2,5,2052,7,7,77
2005,01,76,364,1,1,1,1,2,2,2,200,2,1,77
2005,01,76,364,1,1,1,1,2,2,4,406,6,2,77
2005,01,76,520,1,1,1,1,1,1,2,5955,146,5,77
2005,01,76,520,1,1,1,1,1,2,2,160,2,2,77
2005,01,76,520,1,1,1,1,1,2,3,384,3,3,77
2005,01,76,520,1,1,1,1,1,2,4,1257,8,8,77
2005,01,76,520,1,1,1,1,1,2,5,580,2,2,77
2005,01,76,520,1,1,1,1,2,2,2,581,6,3,77
2005,01,76,520,1,1,1,1,2,2,3,515,6,3,77
2005,01,76,520,1,1,1,1,2,2,4,891,11,4,77
2005,01,76,520,1,1,1,5,0,0,0,348,0,1,77
2005,01,76,520,1,1,2,1,1,2,2,159,1,2,77
2005,01,76,520,1,1,2,1,2,2,2,45,1,1,77
2005,01,76,520,1,2,1,1,1,2,4,300,1,1,77
2005,01,76,520,1,2,2,3,0,0,0,500,0,0,77
2005,01,76,520,1,2,2,4,0,0,0,2021,0,1,77
2005,01,76,520,1,3,1,1,1,1,1,180,1,1,77
2005,01,76,520,1,3,1,10,0,0,0,163,0,1,77
2005,01,76,834,1,1,1,1,1,1,2,211,3,2,77
2005,01,76,834,1,1,1,1,1,2,2,268,4,2,77
2005,01,76,834,1,1,1,1,1,2,3,1110,10,7,77
2005,01,76,834,1,1,1,1,1,2,5,1543,9,8,77
2005,01,76,834,1,1,2,1,1,2,2,290,3,5,77
2005,01,76,834,1,1,2,1,1,2,3,895,5,9,77
2005,01,76,834,1,1,2,1,1,2,5,282,3,2,77
2005,01,76,834,1,1,2,1,2,2,4,100,1,1,77
2005,01,76,892,1,1,1,1,1,2,3,446,4,3,77
2005,01,76,892,1,1,1,3,0,0,0,20,0,0,77
2005,01,76,892,1,3,1,1,1,2,5,985,3,3,77
2005,01,81,001,1,1,1,1,1,1,2,42,1,1,77
2005,01,81,001,1,1,1,1,1,2,2,134,1,1,77
2005,01,81,001,1,1,1,5,0,0,0,172,0,2,77
2005,01,81,001,1,1,2,7,0,0,0,665,0,2,77
2005,01,81,001,1,3,2,7,0,0,0,40,0,1,77
2005,01,85,001,1,1,1,1,1,1,1,103,1,1,77
2005,01,85,001,1,1,1,1,1,1,2,256,2,2,77
2005,01,85,001,1,1,1,1,1,2,2,649,3,2,77
2005,01,85,001,1,1,1,1,1,2,3,203,3,1,77
2005,01,85,001,1,1,1,5,0,0,0,475,0,2,77
2005,01,85,001,1,1,1,10,0,0,0,2580,0,1,77
2005,01,85,001,2,1,2,1,2,2,2,557,4,1,77
2005,02,05,001,1,1,1,1,1,1,1,1800,72,1,77
2005,02,05,001,1,1,1,1,1,1,2,225,1,1,77
2005,02,05,001,1,1,1,1,1,2,2,395,6,3,77
2005,02,05,001,1,1,1,1,1,2,3,846,12,1,77
2005,02,05,001,1,1,1,1,1,2,5,1426,12,1,77
2005,02,05,001,1,1,1,1,1,2,6,600,5,1,77
2005,02,05,001,1,1,1,1,2,1,2,1435,15,4,77
2005,02,05,001,1,1,1,1,2,1,3,770,9,3,77
2005,02,05,001,1,1,1,1,2,2,3,12520,103,5,77
2005,02,05,001,1,1,1,1,2,2,4,2227,27,2,77
2005,02,05,001,1,1,1,1,2,2,5,7621,96,3,77
2005,02,05,001,1,1,1,1,2,2,6,22363,152,2,77
2005,02,05,001,1,1,1,5,0,0,0,439,0,1,77
2005,02,05,001,1,1,1,8,0,0,0,26611,0,1,77
2005,02,05,001,1,1,1,9,0,0,0,37,0,1,77
2005,02,05,001,1,1,2,1,1,2,2,189,2,3,77
2005,02,05,001,1,1,2,1,1,2,3,74,1,1,77
2005,02,05,001,1,1,2,1,1,2,4,77,1,1,77
2005,02,05,001,1,1,2,1,2,2,2,369,6,6,77
2005,02,05,001,1,1,2,1,2,2,3,1489,18,11,77
2005,02,05,001,1,1,2,1,2,2,4,97,2,2,77
2005,02,05,001,1,1,2,5,0,0,0,16,0,1,77
2005,02,05,001,1,1,2,8,0,0,0,1761,0,1,77
2005,02,05,001,1,2,1,1,1,2,4,399,1,1,77
2005,02,05,001,1,2,1,1,1,2,6,742,2,1,77
2005,02,05,001,1,3,1,1,1,2,2,389,1,1,77
2005,02,05,001,1,3,1,1,1,2,3,109,1,1,77
2005,02,05,001,1,3,2,1,1,2,2,94,2,1,77
2005,02,05,001,2,1,2,1,1,2,2,421,7,7,77
2005,02,05,001,2,1,2,1,1,2,3,809,8,9,77
2005,02,05,001,2,1,2,1,1,2,4,302,3,3,77
2005,02,05,001,2,1,2,1,1,2,5,221,1,3,77
2005,02,05,001,2,1,2,1,2,2,2,1659,25,16,77
2005,02,05,001,2,1,2,1,2,2,3,3600,50,26,77
2005,02,05,001,2,1,2,1,2,2,4,1567,16,10,77
2005,02,05,001,2,1,2,1,2,2,5,313,4,2,77
2005,02,05,001,2,1,2,5,0,0,0,2758,0,5,77
2005,02,05,001,2,2,2,1,1,2,2,40,1,1,77
2005,02,05,079,1,1,1,1,1,2,2,119,1,1,77
2005,02,05,079,1,1,1,5,0,0,0,11,0,0,77
2005,02,05,088,1,1,1,1,1,1,3,3888,57,1,77
2005,02,05,088,1,1,1,1,1,2,2,120,2,1,77
2005,02,05,088,1,1,1,1,1,2,3,97,2,1,77
2005,02,05,088,1,1,1,1,2,2,3,688,6,2,77
2005,02,05,088,1,1,1,1,2,2,4,204,3,1,77
2005,02,05,088,1,1,1,2,0,0,0,165,0,1,77
2005,02,05,088,1,1,1,3,0,0,0,103,0,1,77
2005,02,05,088,1,1,1,5,0,0,0,244,0,1,77
2005,02,05,088,1,1,1,7,0,0,0,114,0,0,77
2005,02,05,088,2,1,2,1,1,2,3,759,8,7,77
2005,02,05,088,2,1,2,1,1,2,4,53,0,1,77
2005,02,05,088,2,1,2,1,2,2,1,95,1,1,77
2005,02,05,088,2,1,2,1,2,2,2,277,5,4,77
2005,02,05,088,2,1,2,1,2,2,3,1026,13,8,77
2005,02,05,088,2,1,2,1,2,2,4,175,2,2,77
2005,02,05,129,1,1,1,1,2,2,2,138,2,1,77
2005,02,05,129,1,1,1,5,0,0,0,42,0,0,77
2005,02,05,129,1,1,2,1,2,2,3,72,1,1,77
2005,02,05,129,1,3,1,1,1,2,3,57,1,1,77
2005,02,05,212,1,1,1,1,1,2,2,90,1,1,77
2005,02,05,212,1,1,1,1,1,2,4,377,2,1,77
2005,02,05,212,1,1,1,1,2,2,3,750,8,1,77
2005,02,05,212,1,1,2,1,2,2,2,190,2,1,77
2005,02,05,212,1,1,2,1,2,2,3,43,1,0,77
2005,02,05,212,1,1,2,5,0,0,0,81,0,1,77
2005,02,05,212,1,3,1,1,1,2,3,525,2,2,77
2005,02,05,266,1,1,1,1,1,2,2,143,2,1,77
2005,02,05,266,1,1,1,1,2,2,3,2646,23,3,77
2005,02,05,266,1,1,1,5,0,0,0,2567,0,1,77
2005,02,05,266,1,1,2,1,1,2,2,390,3,5,77
2005,02,05,266,1,1,2,1,1,2,3,281,0,3,77
2005,02,05,266,1,1,2,1,1,2,4,33,0,1,77
2005,02,05,266,1,1,2,1,2,2,2,668,8,7,77
2005,02,05,266,1,1,2,1,2,2,3,877,10,8,77
2005,02,05,266,1,3,1,1,1,2,1,58,1,1,77
2005,02,05,266,1,3,1,1,1,2,2,159,1,1,77
2005,02,05,266,1,3,1,1,1,2,5,474,2,2,77
2005,02,05,266,1,3,1,1,1,2,6,119,1,1,77
2005,02,05,266,1,3,2,1,1,2,3,154,0,1,77
2005,02,05,266,1,3,2,5,0,0,0,56,0,1,77
2005,02,05,266,2,1,2,1,2,2,2,75,1,2,77
2005,02,05,266,2,1,2,1,2,2,3,92,1,1,77
2005,02,05,308,1,1,1,1,1,2,2,569,4,3,77
2005,02,05,308,1,1,1,2,0,0,0,293,0,1,77
2005,02,05,308,1,1,2,1,1,2,2,199,2,2,77
2005,02,05,308,1,1,2,1,2,2,2,142,2,1,77
2005,02,05,308,1,1,2,1,2,2,3,180,2,1,77
2005,02,05,308,1,3,1,1,1,1,2,38,1,1,77
2005,02,05,360,1,1,1,1,2,2,2,457,6,1,77
2005,02,05,360,1,1,1,1,2,2,3,243,4,1,77
2005,02,05,360,1,1,1,4,0,0,0,928,0,1,77
2005,02,05,360,1,1,1,5,0,0,0,136,0,0,77
2005,02,05,360,1,1,2,1,1,2,2,149,2,2,77
2005,02,05,360,1,1,2,1,1,2,3,122,1,1,77
2005,02,05,360,1,1,2,1,2,2,2,199,3,2,77
2005,02,05,360,1,1,2,1,2,2,3,393,7,4,77
2005,02,05,360,2,1,2,1,1,2,3,16,0,1,77
2005,02,05,380,1,1,1,1,1,2,3,336,3,3,77
2005,02,05,380,1,2,1,1,1,2,3,162,2,1,77
2005,02,05,380,1,3,1,1,1,2,3,617,4,3,77
2005,02,05,615,1,1,1,1,1,2,3,629,4,3,77
2005,02,05,615,1,1,1,1,1,2,4,1591,8,8,77
2005,02,05,615,1,1,1,5,0,0,0,227,0,2,77
2005,02,05,615,1,2,1,2,0,0,0,1098,0,2,77
2005,02,05,615,1,2,2,3,0,0,0,175,0,1,77
2005,02,05,615,1,3,1,1,1,1,4,212,2,1,77
2005,02,05,615,1,3,1,1,1,2,3,98,1,1,77
2005,02,05,615,1,3,1,1,1,2,4,420,3,3,77
2005,02,05,615,1,3,1,1,1,2,5,255,1,1,77
2005,02,05,615,2,1,2,1,1,2,3,334,2,3,77
2005,02,05,615,2,1,2,1,1,2,4,48,0,1,77
2005,02,05,615,2,1,2,3,0,0,0,60,0,1,77
2005,02,05,615,2,1,2,5,0,0,0,9,0,0,77
2005,02,05,615,2,3,2,1,1,2,3,251,0,1,77
2005,02,05,631,1,1,1,1,1,2,3,1981,7,1,77
2005,02,05,631,1,1,1,1,1,2,4,252,1,1,77
2005,02,05,631,1,1,1,1,2,2,4,13239,96,1,77
2005,02,05,631,1,1,1,4,0,0,0,2534,0,5,77
2005,02,05,631,1,3,1,1,1,1,2,175,1,1,77
2005,02,05,631,1,3,1,1,1,2,4,721,3,3,77
2005,02,05,887,1,1,1,1,1,2,1,126,2,1,77
2005,02,05,887,1,1,1,1,1,2,2,122,2,2,77
2005,02,05,887,1,1,1,5,0,0,0,120,0,1,77
2005,02,05,887,1,1,2,1,2,2,2,71,1,1,77
2005,02,05,887,1,3,1,1,1,2,3,35,1,1,77
2005,02,08,001,1,1,1,1,1,1,2,57,1,1,77
2005,02,08,001,1,1,1,1,1,1,3,422,4,2,77
2005,02,08,001,1,1,1,1,1,2,3,558,5,4,77
2005,02,08,001,1,1,1,1,1,2,6,3045,11,2,77
2005,02,08,001,1,1,1,1,2,2,6,7116,30,1,77
2005,02,08,001,2,1,2,1,1,2,3,200,1,2,77
2005,02,08,001,2,1,2,1,1,2,4,159,1,1,77
2005,02,08,001,2,1,2,1,1,2,5,369,1,2,77
2005,02,08,001,2,1,2,1,2,2,3,424,5,5,77
2005,02,08,001,2,1,2,5,0,0,0,1112,0,7,77
2005,02,08,433,1,1,1,1,1,2,2,60,1,1,77
2005,02,08,573,1,1,1,1,1,2,2,56,1,1,77
2005,02,08,573,1,1,1,1,1,2,5,420,1,1,77
2005,02,08,758,1,1,1,1,1,1,2,8392,285,9,77
2005,02,08,758,1,1,1,1,1,2,1,372,3,3,77
2005,02,08,758,1,1,1,1,1,2,2,61,1,1,77
2005,02,08,758,1,1,1,1,1,2,3,329,5,5,77
2005,02,08,758,1,1,1,1,2,2,1,55,1,1,77
2005,02,08,758,1,1,1,1,2,2,2,165,2,1,77
2005,02,08,758,1,1,1,1,2,2,3,66,1,1,77
2005,02,08,758,1,1,2,1,1,2,2,325,3,1,77
2005,02,08,758,2,1,2,1,1,2,3,82,0,1,77
2005,02,11,001,1,1,1,1,1,1,1,1279,18,15,77
2005,02,11,001,1,1,1,1,1,1,2,39545,583,22,77
2005,02,11,001,1,1,1,1,1,2,1,387,6,5,77
2005,02,11,001,1,1,1,1,1,2,2,8956,97,45,77
2005,02,11,001,1,1,1,1,1,2,3,4497,35,23,77
2005,02,11,001,1,1,1,1,1,2,4,11009,66,3,77
2005,02,11,001,1,1,1,1,1,2,5,14747,63,1,77
2005,02,11,001,1,1,1,1,1,2,6,1602,5,5,77
2005,02,11,001,1,1,1,1,2,1,2,9742,238,3,77
2005,02,11,001,1,1,1,1,2,1,3,40215,505,3,77
2005,02,11,001,1,1,1,1,2,2,2,1688,23,7,77
2005,02,11,001,1,1,1,1,2,2,3,19043,285,18,77
2005,02,11,001,1,1,1,1,2,2,4,23804,181,8,77
2005,02,11,001,1,1,1,1,2,2,5,20253,116,6,77
2005,02,11,001,1,1,1,1,2,2,6,13207,83,5,77
2005,02,11,001,1,1,1,2,0,0,0,15285,0,16,77
2005,02,11,001,1,1,1,3,0,0,0,5550,0,10,77
2005,02,11,001,1,1,1,5,0,0,0,13095,0,23,77
2005,02,11,001,1,1,1,7,0,0,0,3382,0,8,77
2005,02,11,001,1,1,1,10,0,0,0,268,0,1,77
2005,02,11,001,1,1,1,11,0,0,0,886,0,2,77
2005,02,11,001,1,1,2,1,1,2,2,562,1,8,77
2005,02,11,001,1,1,2,1,1,2,3,704,0,10,77
2005,02,11,001,1,1,2,1,1,2,4,3364,30,5,77
2005,02,11,001,1,1,2,1,1,2,5,63,0,1,77
2005,02,11,001,1,1,2,1,1,2,6,58,0,1,77
2005,02,11,001,1,1,2,1,2,2,3,10355,61,6,77
2005,02,11,001,1,1,2,1,2,2,5,149,0,2,77
2005,02,11,001,1,1,2,1,2,2,6,23,0,1,77
2005,02,11,001,1,1,2,2,0,0,0,4087,0,4,77
2005,02,11,001,1,1,2,3,0,0,0,802,0,3,77
2005,02,11,001,1,1,2,5,0,0,0,4898,0,5,77
2005,02,11,001,1,1,2,7,0,0,0,5572,0,7,77
2005,02,11,001,1,1,2,9,0,0,0,138,0,2,77
2005,02,11,001,1,1,2,10,0,0,0,519,0,1,77
